127.0.0.1 - - [07/May/2022:07:41:52 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [07/May/2022:07:41:53 +0530] "GET /LoginAplication/welcome.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:41:53 +0530] "GET /LoginAplication/LogIn.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:41:53 +0530] "GET /LoginAplication/image/book.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:41:53 +0530] "GET /LoginAplication/image/bulb.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:41:53 +0530] "GET /LoginAplication/image/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:41:53 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [07/May/2022:07:41:55 +0530] "GET /LoginAplication/LogIn.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:41:57 +0530] "GET /LoginAplication/AdminLogin.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:42:17 +0530] "POST /LoginAplication/CreateNewUserAPP.html HTTP/1.1" 200 857
0:0:0:0:0:0:0:1 - - [07/May/2022:07:42:32 +0530] "POST /LoginAplication/log HTTP/1.1" 200 649
0:0:0:0:0:0:0:1 - - [07/May/2022:07:42:32 +0530] "GET /LoginAplication/image/welcome2.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:42:34 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=199&submit.y=57 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:07:42:35 +0530] "POST /LoginAplication/StudentCourse.html HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [07/May/2022:07:42:39 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 242
0:0:0:0:0:0:0:1 - - [07/May/2022:07:42:44 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [07/May/2022:07:42:44 +0530] "GET /LoginAplication/image/computerScience.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:43:04 +0530] "GET /LoginAplication/Login.html HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [07/May/2022:07:43:10 +0530] "GET /LoginAplication/LogIn.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:07:43:19 +0530] "POST /LoginAplication/log HTTP/1.1" 200 649
0:0:0:0:0:0:0:1 - - [07/May/2022:07:43:21 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=161&submit.y=56 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:07:43:23 +0530] "POST /LoginAplication/afterlog2 HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [07/May/2022:07:43:25 +0530] "POST /LoginAplication/afterlog3 HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [07/May/2022:07:43:59 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=73&submit.y=52 HTTP/1.1" 200 851
